Unnamed: 0.1,Unnamed: 0,index,table_id,question,response,answer,output,conv_actual_answer,conv_predicted_answer,f1_score,exact,code_output
419,419,419,totto_source/train_json/example-3747.json,Who did Duchovny voice in the video games released in 2003 and 2005?,"```python
# 1. What is the title of the game released in 2003? (independent, support=[Year | Title | Voice role | Notes, 2003 | XIII | Jason Fly | -])
game_2003_title = ""XIII""
# 2. What is the voice role in the game released in 2003? (independent, support=[Year | Title | Voice role | Notes, 2003 | XIII | Jason Fly | -])
game_2003_role = ""Jason Fly""
# 3. What is the title of the game released in 2005? (independent, support=[Year | Title | Voice role | Notes, 2005 | Area 51 | Ethan Cole | -])
game_2005_title = ""Area 51""
# 4. What is the voice role in the game released in 2005? (independent, support=[Year | Title | Voice role | Notes, 2005 | Area 51 | Ethan Cole | -])
game_2005_role = ""Ethan Cole""
# 5. Who did Duchovny voice in the video games released in 2003 and 2005? (depends on 2 and 4, support=[])
ans = ""Duchovny voiced "" + game_2003_role + "" in "" + game_2003_title + "" and "" + game_2005_role + "" in "" + game_2005_title
print(ans)
#DONE
```","Duchovny voiced Ethan Cole in the 2005 video game Area 51, as well as Jason Fly in the 2003 video game XIII.",,"duchovny voiced ethan cole in the 2005 video game area 51, as well as jason fly in the 2003 video game xiii","jason fly, ethan cole",33.333333333333336,0.0,"Duchovny voiced Jason Fly in XIII and Ethan Cole in Area 51
"
420,420,420,totto_source/train_json/example-6966.json,What role did Annaleigh Ashford reprise (and in which theatre) on Broadway in 2016?,"```python
# 1. What roles did Annaleigh Ashford play on Broadway in 2016? (independent, support=[Year(s) | Production | Role | Location | Category, 2015–16 | Sylvia | Sylvia | Cort Theatre | Broadway])
roles_2016 = [""Sylvia""] 
# 2. What role did Annaleigh Ashford reprise on Broadway in 2016? (depends on 1, support=[Year(s) | Production | Role | Location | Category])
reprised_role = roles_2016[0]
# 3. In which theatre did Annaleigh Ashford reprise a role on Broadway in 2016? (depends on 1, support=[Year(s) | Production | Role | Location | Category])
reprised_theatre = ""Cort Theatre""
print(f""Annaleigh Ashford reprised the role of {reprised_role} at the {reprised_theatre} on Broadway in 2016."")
#DONE
```",Annaleigh Ashford reprised her role from 2016 as Dot/Marie in Sunday in the Park with George in the show on Broadway at the Hudson Theater.,,annaleigh ashford reprised her role from 2016 as dot/marie in sunday in the park with george in the show on broadway at the hudson theater,"sylvia, cort theatre",0.0,0.0,"Annaleigh Ashford reprised the role of Sylvia at the Cort Theatre on Broadway in 2016.
"
421,421,421,totto_source/train_json/example-251.json,What awards did Rachel House receive in 2001?,"```python
# 1. What awards did Rachel House receive in 2001? (independent, support=[Year | Award | Category | Work | Result, 2001 | Chapman Tripp Theatre Award | Director of the Year | Have Car Will Travel | Won, 2001 | New Zealand Listener Award | Best Director | Have Car Will Travel | Won])
award_1 = ""Chapman Tripp Theatre Award""
award_2 = ""New Zealand Listener Award"" 
print(award_1, award_2)
#DONE
```","In 2001, House won Director of the Year award at the Chapman Tripp Theatre Award and the New Zealand Listener Award for her direction of Have Car Will Travel.",,"in 2001, house won director of the year award at the chapman tripp theatre award and the new zealand lis10er award for her direction of have car will travel","chapman tripp theatre award, new zealand lis10er award",47.05882352941176,0.0,"Chapman Tripp Theatre Award New Zealand Listener Award
"
422,422,422,totto_source/train_json/example-13794.json,"In the 2005 Pengkalan Pasir by-election, who were the top two candidates and how many votes did each candidate receive?","```python
# 1. Who is the candidate for BN party? (independent, support=[Party | Party | Candidate | Votes | % | ∆%, - | BN | Hanafi Mamat | 7,422 | 49.07 | 0.73])
bn_candidate = ""Hanafi Mamat""
# 2. How many votes did BN candidate receive? (independent, support=[Party | Party | Candidate | Votes | % | ∆%, - | BN | Hanafi Mamat | 7,422 | 49.07 | 0.73])
bn_candidate_votes = 7422
# 3. Who is the candidate for PAS party? (independent, support=[Party | Party | Candidate | Votes | % | ∆%, - | PAS | Hanifa Ahmad | 7,288 | 48.19 | 2.01])
pas_candidate = ""Hanifa Ahmad""
# 4. How many votes did PAS candidate receive? (independent, support=[Party | Party | Candidate | Votes | % | ∆%, - | PAS | Hanifa Ahmad | 7,288 | 48.19 | 2.01])
pas_candidate_votes = 7288
print(f""The top two candidates were {bn_candidate} with {bn_candidate_votes} votes and {pas_candidate} with {pas_candidate_votes} votes."")
#DONE
```","In the 2005 Pengkalan Pasir by-election, Hanafi got 7,422 votes and Hanifa got 7,288 votes.",,"in the 2005 pengkalan pasir by-election, hanafi got 7,422 votes and hanifa got 7,288 votes","hanafi mamat, 7422 votes, hanifa ahmad, 7288 votes",54.54545454545454,0.0,"The top two candidates were Hanafi Mamat with 7422 votes and Hanifa Ahmad with 7288 votes.
"
423,423,423,totto_source/train_json/example-13835.json,"As a result of the 1903 Bulgarian parliamentary election, what ratio of total seats did the winning party walk away with with?","```python
# 1. What is the total number of seats? (independent, support=[Total | - | - | 169 | –20, Party | Votes | % | Seats | +/–])
total_seats = 169
# 2. What is the number of seats the winning party won? (independent, support=[People's Party | - | - | 134 | +106, Party | Votes | % | Seats | +/–])
winning_party_seats = 134
# 3. What is the ratio of total seats did the winning party walk away with with? (depends on 1 and 2, support=[])
ratio = winning_party_seats / total_seats
print(ratio)
#DONE
```","In the 1903 Bulgarian parliamentary election, the result was a victory for the People's Party, which won 134 of the 169 seats.",,"in the 1903 bulgarian parliamentary election, the result was a victory for the people's party, which won 134 of the 169 seats",0.7929,0.0,0.0,"0.7928994082840237
"
424,424,424,totto_source/train_json/example-2733.json,Who won the gold medal and whom did they defeat?,"```python
# 1. Who won the gold medal? (independent, support=[Rank | Lane | Name | Nationality | Time | Notes, - | 3 | Michael Phelps | United States | 1:54.27 | -])
gold_medalist = ""Michael Phelps""
# 2. Whom did they defeat? (independent, support=[Rank | Lane | Name | Nationality | Time | Notes, - | 4 | Ryan Lochte | United States | 1:54.90 | -])
defeated_athlete = ""Ryan Lochte""
# 3. Answer the question: Who won the gold medal and whom did they defeat? (depends on 1 and 2, support=[])
print(f""{gold_medalist} won the gold medal and defeated {defeated_athlete}."")
#DONE
```",Phelps claimed gold medal in 1:54.27 defeating Lochte.,,phelps claimed gold medal in 1:54.27 defeating lochte,"michael phelps, ryan lochte",33.33333333333333,0.0,"Michael Phelps won the gold medal and defeated Ryan Lochte.
"
425,425,425,totto_source/dev_json/example-1749.json,What happened to Frédéric St-Denis after five seasons in the QMJHL league?,"```python
# 1. Find the last season Frédéric St-Denis played in the QMJHL league. 
# (independent, support=[Season | Team | League | - | GP | G | A | Pts | PIM | - | GP | G | A | Pts | PIM, 2002–03 | Drummondville Voltigeurs | QMJHL | - | 14 | 0 | 0 | 0 | 0 | - | — | — | — | — | —, 2003–04 | Drummondville Voltigeurs | QMJHL | - | 67 | 7 | 10 | 17 | 30 | - | 5 | 0 | 1 | 1 | 2, 2004–05 | Drummondville Voltigeurs | QMJHL | - | 70 | 11 | 22 | 33 | 36 | - | 6 | 2 | 3 | 5 | 0, 2005–06 | Drummondville Voltigeurs | QMJHL | - | 69 | 17 | 50 | 67 | 74 | - | 7 | 2 | 2 | 4 | 6, 2006–07 | Drummondville Voltigeurs | QMJHL | - | 65 | 9 | 29 | 38 | 59 | - | 12 | 1 | 7 | 8 | 8, 2007–08 | University of Quebec | CIS | - | 28 | 4 | 14 | 18 | 4 | - | — | — | — | — | —, 2008–09 | Hamilton Bulldogs | AHL | - | 7 | 1 | 1 | 2 | 6 | - | — | — | — | — | —, 2008–09 | Cincinnati Cyclones | ECHL | - | 41 | 1 | 22 | 23 | 22 | - | 15 | 0 | 5 | 5 | 14, 2009–10 | Hamilton Bulldogs | AHL | - | 59 | 3 | 14 | 17 | 38 | - | 19 | 0 | 1 | 1 | 20, 2010–11 | Hamilton Bulldogs | AHL | - | 76 | 5 | 18 | 23 | 34 | - | 20 | 1 | 9 | 10 | 12, 2011–12 | Hamilton Bulldogs | AHL | - | 58 | 3 | 25 | 28 | 18 | - | — | — | — | — | —, 2011–12 | Montreal Canadiens | NHL | - | 17 | 1 | 2 | 3 | 10 | - | — | — | — | — | —, 2012–13 | Hamilton Bulldogs | AHL | - | 63 | 7 | 11 | 18 | 24 | - | — | — | — | — | —, 2013–14 | Springfield Falcons | AHL | - | 60 | 9 | 17 | 26 | 32 | - | 5 | 0 | 2 | 2 | 0, 2014–15 | Springfield Falcons | AHL | - | 59 | 3 | 17 | 20 | 32 | - | — | — | — | — | —, 2014–15 | Columbus Blue Jackets | NHL | - | 4 | 0 | 1 | 1 | 0 | - | — | — | — | — | —, 2015–16 | EHC München | DEL | - | 46 | 3 | 13 | 16 | 24 | - | 13 | 0 | 2 | 2 | 8, NHL totals | NHL totals | NHL totals | - | 21 | 1 | 3 | 4 | 10 | - | — | — | — | — | —])
last_qmjhl_season = ""2006–07""

# 2. Find the league he played in the next season after the last QMJHL season. 
# (depends on 1, support=[Season | Team | League | - | GP | G | A | Pts | PIM | - | GP | G | A | Pts | PIM, 2002–03 | Drummondville Voltigeurs | QMJHL | - | 14 | 0 | 0 | 0 | 0 | - | — | — | — | — | —, 2003–04 | Drummondville Voltigeurs | QMJHL | - | 67 | 7 | 10 | 17 | 30 | - | 5 | 0 | 1 | 1 | 2, 2004–05 | Drummondville Voltigeurs | QMJHL | - | 70 | 11 | 22 | 33 | 36 | - | 6 | 2 | 3 | 5 | 0, 2005–06 | Drummondville Voltigeurs | QMJHL | - | 69 | 17 | 50 | 67 | 74 | - | 7 | 2 | 2 | 4 | 6, 2006–07 | Drummondville Voltigeurs | QMJHL | - | 65 | 9 | 29 | 38 | 59 | - | 12 | 1 | 7 | 8 | 8, 2007–08 | University of Quebec | CIS | - | 28 | 4 | 14 | 18 | 4 | - | — | — | — | — | —, 2008–09 | Hamilton Bulldogs | AHL | - | 7 | 1 | 1 | 2 | 6 | - | — | — | — | — | —, 2008–09 | Cincinnati Cyclones | ECHL | - | 41 | 1 | 22 | 23 | 22 | - | 15 | 0 | 5 | 5 | 14, 2009–10 | Hamilton Bulldogs | AHL | - | 59 | 3 | 14 | 17 | 38 | - | 19 | 0 | 1 | 1 | 20, 2010–11 | Hamilton Bulldogs | AHL | - | 76 | 5 | 18 | 23 | 34 | - | 20 | 1 | 9 | 10 | 12, 2011–12 | Hamilton Bulldogs | AHL | - | 58 | 3 | 25 | 28 | 18 | - | — | — | — | — | —, 2011–12 | Montreal Canadiens | NHL | - | 17 | 1 | 2 | 3 | 10 | - | — | — | — | — | —, 2012–13 | Hamilton Bulldogs | AHL | - | 63 | 7 | 11 | 18 | 24 | - | — | — | — | — | —, 2013–14 | Springfield Falcons | AHL | - | 60 | 9 | 17 | 26 | 32 | - | 5 | 0 | 2 | 2 | 0, 2014–15 | Springfield Falcons | AHL | - | 59 | 3 | 17 | 20 | 32 | - | — | — | — | — | —, 2014–15 | Columbus Blue Jackets | NHL | - | 4 | 0 | 1 | 1 | 0 | - | — | — | — | — | —, 2015–16 | EHC München | DEL | - | 46 | 3 | 13 | 16 | 24 | - | 13 | 0 | 2 | 2 | 8, NHL totals | NHL totals | NHL totals | - | 21 | 1 | 3 | 4 | 10 | - | — | — | — | — | —])
next_season_league = ""CIS""

# 3. What happened to Frédéric St-Denis after five seasons in the QMJHL league?
# (depends on 1 and 2, support=[])
answer = ""After playing five seasons in the QMJHL, Frédéric St-Denis went on to play for the University of Quebec in the CIS league for the 2007–08 season.""
print(answer)
#DONE
```","After playing for the Drummondville Voltigeurs for five seasons from 2002 to 2007, Frédéric St-Denis joined the University of Quebec in the CIS league for the 2007-2008 season.",,"after playing for the druondville voltigeurs for 5 seasons from 2002 to 2007, frédéric st-denis joined the university of quebec in the cis league for the 2007-2008 season",played for university of quebec in cis league,43.75000000000001,0.0,"After playing five seasons in the QMJHL, Frédéric St-Denis went on to play for the University of Quebec in the CIS league for the 2007–08 season.
"
426,426,426,totto_source/train_json/example-1269.json,Which two teams joined the Mousesports on 2018-07-30?,"```python
# 1. Which players joined on 2018-07-30? (independent, support=[ID | Name | Joined, Alex161 | Germany Alex Ernst | 2018-07-30, al0t | Sweden Linus Möllergren | 2019-01-10, Tigreee | Germany Maik Hoffmann | 2018-07-30])
joined_on_2018_07_30 = ['Alex161', 'Tigreee'] 
# 2. Which two teams joined on 2018-07-30? (depends on 1, support=[])
ans = joined_on_2018_07_30
print(ans)
#DONE
```","On July 30, 2018, Mousesports joined the Rocket League of Tigreee and Alex161.",,"on july 30, 2018, mousesports joined the rocket league of tigreee and alex161","alex161, tigreee",28.57142857142857,0.0,"['Alex161', 'Tigreee']
"
427,427,427,totto_source/dev_json/example-448.json,What did Dreama Walker play in the Seven Deadly Sins?,"```python
# 1. What roles did Dreama Walker play in Seven Deadly Sins? (independent, support=[Year | Title | Role | Notes, 2010 | Seven Deadly Sins | Harper Grace | Miniseries; 2 episodes])
role_in_seven_deadly_sins = ""Harper Grace""
# 2. What did Dreama Walker play in the Seven Deadly Sins? (depends on 1, support=[])
ans = role_in_seven_deadly_sins
print(ans)
#DONE
```","In 2010, Walker starred as Harper Grace in the miniseries Seven Deadly Sins.",,"in 2010, walker starred as harper grace in the miniseries 7 deadly sins",harper grace,28.57142857142857,0.0,"Harper Grace
"
428,428,428,totto_source/train_json/example-400.json,Which show did Eric Close star as Travis Tanner and which year?,"```python
# 1.  Find the row where 'Travis Tanner' is the role (independent, support=[Year | Title | Role | Notes, 2011–15 | Suits | Travis Tanner | 7 episodes])
role = 'Travis Tanner'
for row in table:
    if row[2] == role:
        title = row[1]
        year = row[0]
# 2. What show did Eric Close star as Travis Tanner? (depends on 1, support=[])
print(title) 
# 3. Which year did Eric Close star as Travis Tanner? (depends on 1, support=[])
print(year)
# DONE
```",Close starred as Travis Tanner in Suits from 2011 to 2015.,,close starred as travis tanner in suits from 2011 to 2015,"suits, 2011-2015",15.384615384615383,0.0,CODE ERROR
429,429,429,totto_source/train_json/example-13651.json,Which films did Jamie Bell appear in in 2004 and 2005?,"```python
# 1. What films did Jamie Bell appear in in 2004? (independent, support=[Year | Title | Role | Director, 2004 | Undertow | Chris Munn | David Gordon Green])
films_2004 = [""Undertow""]
# 2. What films did Jamie Bell appear in in 2005? (independent, support=[Year | Title | Role | Director, 2005 | Dear Wendy | Dick Dandelion | Thomas Vinterberg, 2005 | The Chumscrubber | Dean Stifle | Arie Posin, 2005 | King Kong | Jimmy | Peter Jackson])
films_2005 = [""Dear Wendy"", ""The Chumscrubber"", ""King Kong""]
# 3. What films did Jamie Bell appear in in 2004 and 2005? (depends on 1 and 2, support=[])
all_films = films_2004 + films_2005
print(all_films)
#DONE
```","Jamie Bell was in the cast of Undertow (2004), Dear Wendy (2005), The Chumscrubber (2005), and King Kong (2005).",,jamie bell was in the cast of undertow,"['undertow', 'dear wendy', 'the chumscrubber', 'king kong']",15.384615384615383,0.0,"['Undertow', 'Dear Wendy', 'The Chumscrubber', 'King Kong']
"
